subject,activity,Avg_tBodyAccmean,Avg_tBodyAccstd,Avg_tGravityAccmean,Avg_tGravityAccstd,Avg_tBodyAccJerkmean,Avg_tBodyAccJerkstd,Avg_tBodyGyromean,Avg_tBodyGyrostd,Avg_tBodyGyroJerkmean,Avg_tBodyGyroJerkstd,Avg_tBodyAccMagmean,Avg_tBodyAccMagstd,Avg_tGravityAccMagmean,Avg_tGravityAccMagstd,Avg_tBodyAccJerkMagmean,Avg_tBodyAccJerkMagstd,Avg_tBodyGyroMagmean,Avg_tBodyGyroMagstd,Avg_tBodyGyroJerkMagmean,Avg_tBodyGyroJerkMagstd,Avg_fBodyAccmean,Avg_fBodyAccstd,Avg_fBodyAccJerkmean,Avg_fBodyAccJerkstd,Avg_fBodyGyromean,Avg_fBodyGyrostd,Avg_fBodyAccMagmean,Avg_fBodyAccMagstd,Avg_fBodyBodyAccJerkMagmean,Avg_fBodyBodyAccJerkMagstd,Avg_fBodyBodyGyroMagmean,Avg_fBodyBodyGyroMagstd,Avg_fBodyBodyGyroJerkMagmean,Avg_fBodyBodyGyroJerkMagstd
19,sitting,0.273830316,-0.976357663,0.581371509,-0.96935501,0.075374713,-0.987043285,-0.021415128,-0.984625307,-0.100986131,-0.988464753,-0.962074066,-0.951755657,-0.962074066,-0.951755657,-0.986423976,-0.984205185,-0.942229044,-0.950491808,-0.989450317,-0.985831285,-0.979238032,-0.975204245,-0.98677559,-0.988576991,-0.981743665,-0.985576048,-0.962632578,-0.952802278,-0.983751647,-0.983687273,-0.964238768,-0.950484417,-0.986727418,-0.985416445
19,standing,0.27817226,-0.989910997,0.944045838,-0.992411542,0.075412037,-0.984792035,-0.025090574,-0.946109712,-0.099046789,-0.975126687,-0.960505684,-0.962549342,-0.960505684,-0.962549342,-0.983068924,-0.979640838,-0.941745041,-0.937951032,-0.985801638,-0.983069428,-0.987352048,-0.991161671,-0.985039596,-0.985913722,-0.947865639,-0.946607046,-0.968910789,-0.964259111,-0.979135413,-0.979179149,-0.95857813,-0.936723548,-0.98453661,-0.982228582
19,walking,0.273931172,-0.048904941,0.935222559,-0.969861463,0.082224628,0.110306729,-0.027497098,-0.026435796,-0.083235326,0.080118652,0.064817344,-0.099392717,0.064817344,-0.099392717,0.10945099,0.035655879,0.100045071,-0.021846317,-0.164699978,-0.27148748,-0.029981567,-0.057882079,0.0336381,0.090836649,0.228142362,-0.10838881,0.03222723,-0.324793406,0.073017993,-0.022286959,-0.095246045,-0.141598402,-0.262442823,-0.336148733
19,walking downstairs,0.262688054,0.626917071,0.881940855,-0.899726139,0.073093031,0.544273037,-0.205775427,0.267657219,-0.033742958,0.17914865,0.644604325,0.413472377,0.644604325,0.413472377,0.434490401,0.450612066,0.418004609,0.237821232,0.087581662,-0.043898502,0.537012022,0.658506543,0.474317256,0.476803887,0.474962448,0.196613287,0.586637551,0.082863062,0.538404846,0.316346415,0.203979765,0.032036667,-0.02290453,-0.143254548
19,walking upstairs,0.242118809,-0.128742095,0.829428373,-0.916495992,0.083154508,-0.174279056,0.038853709,-0.406800033,-0.101806304,-0.239376411,0.017381193,-0.177666828,0.017381193,-0.177666828,-0.114189606,-0.284060693,-0.061615771,-0.264401443,-0.372790527,-0.50740029,-0.156879495,-0.119934775,-0.205322646,-0.217265178,-0.19448551,-0.477514747,-0.079628763,-0.368253499,-0.187391317,-0.43467125,-0.288840268,-0.377132753,-0.477183915,-0.588289661
20,laying,0.239507882,-0.962249115,-0.472431416,-0.928674215,0.089271601,-0.984270728,-0.023176062,-0.984477414,-0.099503307,-0.989283577,-0.960743126,-0.939489445,-0.960743126,-0.939489445,-0.984670074,-0.980161687,-0.960447373,-0.962153598,-0.986749501,-0.981079302,-0.965728782,-0.960997907,-0.983889985,-0.986213883,-0.982619404,-0.985154589,-0.952827071,-0.941894086,-0.979695458,-0.979565197,-0.969832241,-0.964205915,-0.981119821,-0.981986153
20,sitting,0.278045439,-0.983081859,0.924454522,-0.985829034,0.074656839,-0.982078229,-0.036405929,-0.976309017,-0.095997082,-0.977414911,-0.952738043,-0.937764028,-0.952738043,-0.937764028,-0.978774578,-0.972537872,-0.939574436,-0.94106991,-0.983010276,-0.97507615,-0.981203064,-0.983978375,-0.982243603,-0.983565761,-0.969913284,-0.978433538,-0.946913452,-0.942151232,-0.971730463,-0.972597744,-0.953399068,-0.943725756,-0.976108354,-0.975226588
20,standing,0.278076905,-0.967209961,0.911231752,-0.981916942,0.076355616,-0.959528332,-0.024133505,-0.886749173,-0.102049133,-0.92164424,-0.922406857,-0.910672095,-0.922406857,-0.910672095,-0.956624899,-0.938454372,-0.883675029,-0.84368341,-0.947936501,-0.926328788,-0.961932729,-0.969806179,-0.959710489,-0.963098912,-0.881019425,-0.890525705,-0.921225595,-0.91865188,-0.940007897,-0.936025033,-0.879437675,-0.849127347,-0.929600007,-0.92722572
20,walking,0.272589336,-0.208342792,0.899965206,-0.970327266,0.084123432,-0.090645042,-0.023410423,-0.232940614,-0.067999237,-0.253227445,0.039402281,-0.156930392,0.039402281,-0.156930392,-0.04293593,0.021076572,0.068627515,-0.036785319,-0.194893253,-0.149864147,-0.147404272,-0.234985644,-0.138717234,-0.122237206,-0.093624869,-0.279931528,-0.003533418,-0.389934004,0.054526949,-0.031065027,-0.05200656,-0.196210236,-0.180365335,-0.171975765
20,walking downstairs,0.296144421,0.074509879,0.91972663,-0.940458075,0.069503106,-0.135699627,-0.111367748,-0.204939568,-0.045250307,-0.249235099,0.221851588,0.172636361,0.221851588,0.172636361,-0.061269984,0.046718584,0.093841944,-0.030576244,-0.268183424,-0.27559188,-0.034330999,0.113033424,-0.199360431,-0.147278593,-0.06295726,-0.253365631,0.151887747,0.000242175,0.013791715,0.07903798,-0.100566104,-0.151681987,-0.311668473,-0.281657286
20,walking upstairs,0.252098317,-0.116088676,0.777095717,-0.931405014,0.083645126,-0.185695388,0.065919326,-0.492701194,-0.148389169,-0.471107678,0.008725025,-0.198269719,0.008725025,-0.198269719,-0.255611242,-0.23944437,0.022330254,-0.253929986,-0.371928416,-0.455396069,-0.140439075,-0.10844476,-0.256162265,-0.187090779,-0.372684354,-0.532021734,-0.205009295,-0.320241012,-0.215014032,-0.280450027,-0.286627717,-0.360948342,-0.450393446,-0.502821544
21,laying,0.271325472,-0.955019866,-0.174349175,-0.945905271,0.08201502,-0.984826521,-0.030512619,-0.975411858,-0.096411838,-0.984643717,-0.952596583,-0.942186431,-0.952596583,-0.942186431,-0.982800331,-0.978552619,-0.94927889,-0.949289148,-0.985915907,-0.982246472,-0.968234376,-0.950929451,-0.984188841,-0.987061377,-0.973410473,-0.97622692,-0.953769071,-0.944449071,-0.978444124,-0.977604879,-0.962349013,-0.949736575,-0.982993315,-0.982305117
21,sitting,0.277539617,-0.991777287,0.940031368,-0.992936404,0.075710979,-0.989439392,-0.019871282,-0.988410501,-0.101114775,-0.989472968,-0.974734999,-0.971994251,-0.974734999,-0.971994251,-0.985947225,-0.986520865,-0.964971114,-0.971225062,-0.99030735,-0.990302233,-0.990610228,-0.992375229,-0.989759187,-0.990027822,-0.98489356,-0.98955931,-0.974829227,-0.974447593,-0.985342359,-0.98699155,-0.977839702,-0.972027251,-0.990014273,-0.991062205
21,standing,0.276952243,-0.981419961,0.881213342,-0.982906669,0.075454386,-0.97706335,-0.01917319,-0.962514526,-0.103199796,-0.971866495,-0.958774298,-0.956919898,-0.958774298,-0.956919898,-0.974765162,-0.971606515,-0.949837152,-0.945614402,-0.976857084,-0.976153688,-0.978327686,-0.982892837,-0.976803011,-0.979530485,-0.956989964,-0.964530316,-0.962291334,-0.960041844,-0.970634296,-0.971926117,-0.956723022,-0.947763173,-0.976126761,-0.97770662
21,walking,0.279183527,-0.297814844,0.862524801,-0.969576355,0.078225182,-0.114888874,-0.045932339,-0.432232884,-0.086876771,-0.238908311,-0.123455662,-0.299709752,-0.123455662,-0.299709752,-0.148138992,-0.083848797,-0.284775645,-0.408304434,-0.426930725,-0.450369989,-0.273496159,-0.308547185,-0.200442011,-0.107412803,-0.246657383,-0.491859244,-0.251266389,-0.438149791,-0.14400989,-0.018673441,-0.409516081,-0.512249343,-0.499597203,-0.429323466
21,walking downstairs,0.30146102,0.224343492,0.872683206,-0.940194828,0.090145288,0.002146557,-0.126388024,-0.442148618,-0.072646185,-0.54964832,0.245771699,0.264341904,0.245771699,0.264341904,-0.08022418,0.09523394,-0.18485002,-0.388420329,-0.452828682,-0.509130858,0.10432353,0.266987751,-0.037789471,-0.04638679,-0.366748753,-0.469790144,0.239895894,0.079127139,0.11244262,0.063205315,-0.406392284,-0.484489974,-0.490804948,-0.571666834
21,walking upstairs,0.265194545,-0.240808282,0.781177211,-0.940911636,0.104034223,-0.424052015,0.062608689,-0.531909419,-0.144351493,-0.573541839,-0.081045319,-0.278474284,-0.081045319,-0.278474284,-0.355047694,-0.404183876,-0.168982721,-0.420236003,-0.577935643,-0.647723419,-0.31916934,-0.213184048,-0.43683958,-0.462972849,-0.446974007,-0.560968049,-0.257894449,-0.403357612,-0.355443707,-0.47772185,-0.475369887,-0.483407096,-0.628915749,-0.70098041
22,laying,0.279959721,-0.947735252,-0.418494577,-0.928781249,0.075220224,-0.970355192,-0.020831137,-0.956641906,-0.100203935,-0.972092603,-0.934993799,-0.909407761,-0.934993799,-0.909407761,-0.971169779,-0.959849822,-0.926616373,-0.923911566,-0.981716936,-0.974201691,-0.953758543,-0.945656808,-0.969570327,-0.974126068,-0.95336692,-0.958030987,-0.929818991,-0.913267251,-0.962654792,-0.955635614,-0.946055841,-0.923552358,-0.976638981,-0.972789021
22,sitting,0.273583823,-0.978466824,0.839305929,-0.972009989,0.080768731,-0.981664149,-0.036043068,-0.981099172,-0.098649316,-0.98567125,-0.942167354,-0.924336184,-0.942167354,-0.924336184,-0.979303714,-0.968576777,-0.942077433,-0.933268487,-0.985476035,-0.976503766,-0.978505368,-0.97862319,-0.980944506,-0.984299609,-0.977266731,-0.982373346,-0.943078237,-0.92679803,-0.968908297,-0.967026276,-0.951952767,-0.93356301,-0.977775448,-0.976318115
22,standing,0.279053862,-0.985000527,0.954064298,-0.992827298,0.075232289,-0.975639081,-0.027520176,-0.917837043,-0.097501347,-0.949716029,-0.954807661,-0.939866315,-0.954807661,-0.939866315,-0.975876007,-0.958825095,-0.931624304,-0.900776556,-0.978603529,-0.966086148,-0.980373909,-0.987400306,-0.974969215,-0.978773001,-0.917018099,-0.919851782,-0.949044483,-0.943739135,-0.959743878,-0.95665396,-0.932065271,-0.900222411,-0.968377798,-0.965344727
22,walking,0.27886459,-0.008659219,0.93609641,-0.969643448,0.062777763,0.035878709,0.000777157,-0.318537866,-0.132977562,-0.226656402,0.072241912,-0.161591787,0.072241912,-0.161591787,0.022919967,0.111532925,-0.210608044,-0.390775684,-0.461999529,-0.503106312,-0.099492859,0.024395819,-0.036704708,0.018004779,-0.144648652,-0.374496319,-0.024158496,-0.381399308,0.065972729,0.158286745,-0.438378723,-0.464019127,-0.553946122,-0.47640527
22,walking downstairs,0.284458964,0.348618168,0.921820642,-0.941242335,0.101584641,0.086913985,-0.077961121,-0.237349191,-0.090174453,-0.264848048,0.330999222,0.133267479,0.330999222,0.133267479,-0.017978463,-0.033764098,-0.16133331,-0.263921984,-0.459579671,-0.617659356,0.195348406,0.40289196,0.03833642,0.040461846,-0.095434934,-0.284532358,0.155526859,-0.057520261,0.022478354,-0.118530349,-0.338417326,-0.341863672,-0.583510518,-0.697451439
22,walking upstairs,0.248391535,0.083573864,0.889454383,-0.94063384,0.087717224,-0.008539927,0.134978808,-0.30149171,-0.148450081,-0.396699215,0.210282608,-0.158757475,0.210282608,-0.158757475,-0.095784034,-0.087650161,-0.128031924,-0.202558177,-0.568111869,-0.675633024,-0.055399649,0.132048813,-0.038244979,-0.067797852,-0.195456993,-0.338139777,-0.086690512,-0.334126221,-0.045802036,-0.151299836,-0.369902,-0.234023032,-0.667996003,-0.709870535
23,laying,0.274038008,-0.956756363,-0.391564963,-0.947948758,0.083178761,-0.986360447,-0.011339972,-0.981849401,-0.102024923,-0.98502785,-0.962959197,-0.957871991,-0.962959197,-0.957871991,-0.987010197,-0.986685652,-0.949418001,-0.957227586,-0.984557479,-0.981314832,-0.970037238,-0.952410958,-0.986204659,-0.987840853,-0.979676078,-0.982665213,-0.967747053,-0.958465695,-0.985905704,-0.986540201,-0.966239348,-0.959025538,-0.981846854,-0.981585141
23,sitting,0.273351252,-0.987607637,0.936509243,-0.984536722,0.077002235,-0.984561804,-0.047258346,-0.980363734,-0.096742219,-0.987084634,-0.944080773,-0.924963263,-0.944080773,-0.924963263,-0.982375503,-0.973668776,-0.936593427,-0.937006097,-0.986514066,-0.979226998,-0.986325671,-0.988345258,-0.984550864,-0.98601963,-0.977149987,-0.981523241,-0.94583783,-0.927090118,-0.974121467,-0.972117017,-0.952293277,-0.938680777,-0.980707211,-0.978499038
23,standing,0.277899323,-0.98542152,0.919857126,-0.984610385,0.075020648,-0.983141959,-0.032739775,-0.94201124,-0.098148105,-0.972770702,-0.957212267,-0.951669858,-0.957212267,-0.951669858,-0.978671485,-0.974811528,-0.938430293,-0.923796566,-0.976399253,-0.972387365,-0.983627197,-0.986333386,-0.983283252,-0.984531642,-0.947510436,-0.941698516,-0.957986177,-0.955291356,-0.973798156,-0.975053688,-0.94458383,-0.924805421,-0.972598811,-0.973849691
23,walking,0.273211884,-0.313521773,0.939809689,-0.977230904,0.098731909,-0.229328122,-0.063115687,-0.494322649,-0.057812824,-0.363969435,-0.09887702,-0.209989355,-0.09887702,-0.209989355,-0.067081966,-0.026819436,-0.012096826,0.163346452,0.011530541,0.250173204,-0.275404188,-0.32980728,-0.290410455,-0.23517299,-0.337619203,-0.545051692,-0.094260631,-0.407577516,-0.01807057,-0.045737233,0.185078207,-0.061476585,0.146618569,0.287834616
23,walking downstairs,0.289897411,0.044139284,0.923711401,-0.950790837,0.057801061,0.198947062,-0.057823019,-0.416133033,-0.117725824,-0.3230157,0.127211138,0.230363964,0.127211138,0.230363964,0.112982476,0.2920872,0.039091548,0.05399729,-0.046311777,0.059490848,0.205428216,-0.028296248,0.201542909,0.081958719,-0.214730713,-0.482598325,0.364829993,-0.045393035,0.335009724,0.224480504,0.150825735,-0.218930426,0.074675464,-0.039857378
23,walking upstairs,0.249995171,-0.243887819,0.84343881,-0.933344482,0.072364998,-0.365398623,0.095794025,-0.550664577,-0.109913094,-0.548318882,-0.011753687,-0.271893714,-0.011753687,-0.271893714,-0.311143885,-0.362708849,-0.156527149,-0.366732989,-0.504367151,-0.551275189,-0.27260569,-0.234309548,-0.365642513,-0.424877553,-0.430239229,-0.590430784,-0.231382662,-0.410047643,-0.302968065,-0.454324845,-0.380388292,-0.470491576,-0.51871565,-0.632659462
24,laying,0.272850495,-0.967984021,-0.359292534,-0.960412164,0.080721233,-0.986365434,-0.014367993,-0.98265172,-0.10281381,-0.979865721,-0.971854043,-0.969354834,-0.971854043,-0.969354834,-0.985529271,-0.983605927,-0.953791513,-0.957829935,-0.982780874,-0.978659102,-0.975893687,-0.965167082,-0.985998547,-0.988140518,-0.976570564,-0.984713284,-0.973171068,-0.971063024,-0.983108084,-0.983285116,-0.964001383,-0.961369085,-0.978596741,-0.980096981
24,sitting,0.27347569,-0.990593767,0.919637604,-0.98966015,0.076331853,-0.988564382,-0.035622962,-0.988111649,-0.095178266,-0.991442008,-0.968979156,-0.963779683,-0.968979156,-0.963779683,-0.985555822,-0.985418456,-0.964633252,-0.969257163,-0.991306425,-0.990724531,-0.989529507,-0.991100005,-0.988857403,-0.989288808,-0.985676524,-0.988891552,-0.968905031,-0.965852262,-0.984469963,-0.98561372,-0.977973721,-0.969105899,-0.990854751,-0.990933058
24,standing,0.280348884,-0.987255871,0.96644228,-0.992197592,0.074617742,-0.980573837,-0.027861151,-0.96073866,-0.099194772,-0.975856809,-0.950061018,-0.947901012,-0.950061018,-0.947901012,-0.977620954,-0.973108343,-0.954518594,-0.953104779,-0.982387269,-0.979995719,-0.984183634,-0.988851853,-0.981161641,-0.981721691,-0.958540187,-0.961885695,-0.960066088,-0.949522556,-0.972251355,-0.97319551,-0.963922314,-0.954407177,-0.981119238,-0.9797551
24,walking,0.276980816,-0.470762366,0.959701081,-0.9831324,0.073193898,-0.485863255,-0.054512687,-0.580597373,-0.062531168,-0.490773456,-0.299983614,-0.481064019,-0.299983614,-0.481064019,-0.399722201,-0.409824563,-0.403064157,-0.563863213,-0.507824746,-0.556022766,-0.492419803,-0.462733639,-0.509628169,-0.507640734,-0.468295081,-0.616915839,-0.434618912,-0.590265846,-0.418641047,-0.402979984,-0.534509164,-0.668032802,-0.571594392,-0.567447732
24,walking downstairs,0.288631209,-0.082732481,0.950883417,-0.961845327,0.080261983,-0.337218894,-0.086706901,-0.431919068,-0.091414501,-0.35844455,-0.073769916,-0.022483912,-0.073769916,-0.022483912,-0.263106945,-0.14350197,-0.304965806,-0.363694877,-0.497152238,-0.459159852,-0.222324293,-0.034908595,-0.376175795,-0.355930598,-0.272469212,-0.484894684,-0.023170163,-0.175291709,-0.200830137,-0.082755491,-0.374298687,-0.47014727,-0.474449926,-0.478030486
24,walking upstairs,0.269881107,-0.344399351,0.906369501,-0.962190567,0.08623101,-0.498764672,0.088316377,-0.577426409,-0.146800846,-0.640489538,-0.226402822,-0.30685447,-0.226402822,-0.30685447,-0.488487621,-0.44106869,-0.33443584,-0.50392906,-0.658751629,-0.638180353,-0.395790554,-0.326165553,-0.515644617,-0.527104719,-0.503188685,-0.602945481,-0.322300989,-0.406283378,-0.429800779,-0.459647798,-0.564664995,-0.54907099,-0.64611467,-0.653876951
25,laying,0.250791829,-0.909116474,-0.461102531,-0.829554948,0.087907169,-0.973323412,0.003727235,-0.88976964,-0.101646999,-0.957381145,-0.560477776,-0.649254768,-0.560477776,-0.649254768,-0.962161356,-0.961931605,-0.809688545,-0.85601737,-0.969783262,-0.968309523,-0.929147371,-0.902547712,-0.972859086,-0.976423985,-0.890517539,-0.891308069,-0.774481944,-0.651353242,-0.960083147,-0.963601213,-0.910126994,-0.850661341,-0.968251609,-0.970457948
25,sitting,0.278541482,-0.991892829,0.865686078,-0.988879981,0.075208701,-0.992278622,-0.035205209,-0.989907584,-0.095480138,-0.992304654,-0.970409337,-0.960003414,-0.970409337,-0.960003414,-0.989545142,-0.988311805,-0.966568719,-0.970639126,-0.99286465,-0.991766403,-0.991405498,-0.992124279,-0.992478846,-0.99275011,-0.988002552,-0.990550003,-0.967017993,-0.961997268,-0.987941826,-0.987618801,-0.979350914,-0.970321897,-0.991781702,-0.99201956
25,standing,0.278013702,-0.991970127,0.929794733,-0.993148268,0.07523373,-0.988312658,-0.024794675,-0.971357421,-0.100473698,-0.977909694,-0.972663592,-0.968075629,-0.972663592,-0.968075629,-0.984647071,-0.982637081,-0.967077443,-0.959884274,-0.985091991,-0.98323081,-0.990093203,-0.992851743,-0.988404655,-0.989339891,-0.968078525,-0.97266417,-0.972355393,-0.97020366,-0.982294171,-0.982083315,-0.9689725,-0.961090397,-0.98401783,-0.983098936
25,walking,0.278992759,-0.596007444,0.937483114,-0.979499263,0.072172071,-0.607620932,-0.015630538,-0.401158754,-0.102377269,-0.507957094,-0.40528943,-0.565601466,-0.40528943,-0.565601466,-0.538291425,-0.542870063,-0.394362401,-0.489809386,-0.678466069,-0.757032545,-0.609038909,-0.591449956,-0.625595377,-0.624145725,-0.41190972,-0.406678108,-0.566060023,-0.632927476,-0.564591342,-0.51900425,-0.562733253,-0.529262243,-0.770300896,-0.75738578
25,walking downstairs,0.291329666,-0.253756934,0.929627532,-0.964470067,0.110656929,-0.501968388,0.002991129,-0.288824755,-0.127952445,-0.430134388,-0.220108595,-0.25946525,-0.220108595,-0.25946525,-0.500483331,-0.48297693,-0.216082566,-0.382160921,-0.664713625,-0.679605951,-0.372245193,-0.213028874,-0.525789451,-0.522153341,-0.217799724,-0.316252108,-0.288154788,-0.35943708,-0.471642112,-0.502224768,-0.485763582,-0.42370733,-0.687034281,-0.693032409
25,walking upstairs,0.277995411,-0.459775646,0.92769324,-0.95087845,0.074004144,-0.663642746,0.055612192,-0.489011795,-0.126481161,-0.693854902,-0.305772199,-0.48000665,-0.305772199,-0.48000665,-0.679160844,-0.67451306,-0.3186347,-0.387754116,-0.777106027,-0.824883303,-0.521649839,-0.437975787,-0.668208156,-0.690213626,-0.476144999,-0.500119831,-0.527907562,-0.536120293,-0.654795111,-0.703433693,-0.56715347,-0.386612993,-0.822403906,-0.841061012
26,laying,0.271645865,-0.969445445,-0.621309715,-0.944472489,0.086650253,-0.989315825,-0.017065624,-0.990328198,-0.100368641,-0.992665155,-0.976785042,-0.96435519,-0.976785042,-0.96435519,-0.989970604,-0.989101949,-0.951863595,-0.965676822,-0.99219798,-0.989917354,-0.973262289,-0.967971891,-0.989224044,-0.990410107,-0.988386325,-0.99097012,-0.969269114,-0.966576632,-0.989138184,-0.987901463,-0.97430518,-0.966139219,-0.990430914,-0.989628012
26,sitting,0.25824353,-0.979768988,0.782955612,-0.965082926,0.076444323,-0.992258395,-0.037021745,-0.991027701,-0.095984817,-0.995882512,-0.953079994,-0.933602783,-0.953079994,-0.933602783,-0.990898436,-0.989986112,-0.954052946,-0.964742022,-0.994466446,-0.994033207,-0.982579546,-0.978755177,-0.992025427,-0.993299861,-0.990144882,-0.991318436,-0.952411044,-0.934587699,-0.989481943,-0.989521273,-0.97646387,-0.963650652,-0.993985448,-0.99420977
26,standing,0.281127035,-0.993069369,0.965460892,-0.992678782,0.075357821,-0.990498355,-0.024534584,-0.973785111,-0.100355997,-0.978472409,-0.968511694,-0.962697299,-0.968511694,-0.962697299,-0.986985214,-0.982626253,-0.968673956,-0.962653586,-0.988544825,-0.984253792,-0.991993372,-0.993702408,-0.990586982,-0.991275662,-0.969364269,-0.975321646,-0.97060525,-0.963909299,-0.982876889,-0.981129313,-0.972333109,-0.962967606,-0.985762256,-0.983313996
26,walking,0.279264444,-0.340185528,0.960647755,-0.980055651,0.065230374,-0.328452881,-0.003340859,-0.492885711,-0.099411456,-0.417438636,-0.223399172,-0.421848314,-0.223399172,-0.421848314,-0.290758025,-0.279350754,-0.392092024,-0.538329286,-0.512398826,-0.603468672,-0.32195955,-0.347997926,-0.364226764,-0.351065958,-0.368112906,-0.532999609,-0.379836743,-0.537183967,-0.293358341,-0.268948465,-0.551927613,-0.609466217,-0.619461036,-0.612930343
26,walking downstairs,0.279284583,0.17395385,0.946797272,-0.962721992,0.111470788,-0.128111641,-0.010752208,-0.331312914,-0.099246528,-0.170842677,0.114379384,0.147001679,0.114379384,0.147001679,-0.148856266,-0.111303956,-0.235314623,-0.296158292,-0.41877981,-0.463140795,0.022800096,0.226783844,-0.201368098,-0.130825898,-0.125918155,-0.398199864,0.075101685,0.005749437,-0.153172029,-0.067941076,-0.334509947,-0.392990653,-0.472200753,-0.489497379
26,walking upstairs,0.272691395,-0.169006952,0.942095257,-0.962011392,0.075564532,-0.290879966,-0.024795083,-0.550274396,-0.09755902,-0.515829417,-0.142874499,-0.150707107,-0.142874499,-0.150707107,-0.404463896,-0.334531345,-0.344427048,-0.51403241,-0.64809985,-0.661829657,-0.242820756,-0.142843838,-0.304540556,-0.342075432,-0.427686571,-0.590812298,-0.167566383,-0.274226227,-0.294970471,-0.393715352,-0.556084778,-0.569632,-0.673580663,-0.669846295
27,laying,0.274102492,-0.978455153,-0.530434605,-0.971183863,0.076626855,-0.986471899,-0.019542733,-0.988837212,-0.101147695,-0.993503721,-0.982091652,-0.978920176,-0.982091652,-0.978920176,-0.988372774,-0.988586771,-0.966917594,-0.971915733,-0.994355044,-0.993484313,-0.980631847,-0.977615703,-0.986679573,-0.987477465,-0.987028539,-0.989382329,-0.981389018,-0.980296339,-0.988098903,-0.98817486,-0.979890668,-0.971806237,-0.993563779,-0.993552299
27,sitting,0.273941303,-0.988580108,0.839464714,-0.982445738,0.077903896,-0.990658098,-0.037183082,-0.988492425,-0.095163581,-0.993640318,-0.979481669,-0.969526675,-0.979481669,-0.969526675,-0.989467178,-0.98920054,-0.963565474,-0.970782133,-0.994034711,-0.99211283,-0.988682108,-0.988659196,-0.990839607,-0.991292271,-0.987207905,-0.988984618,-0.974766467,-0.970885297,-0.988773269,-0.988531651,-0.979482821,-0.970528266,-0.992390264,-0.991967776
27,standing,0.279566922,-0.991951584,0.965351492,-0.994012163,0.074969981,-0.987628362,-0.026731654,-0.969902008,-0.098760508,-0.98264245,-0.972753287,-0.966360115,-0.972753287,-0.966360115,-0.98534762,-0.98415909,-0.968702957,-0.965693334,-0.989532104,-0.988819784,-0.990121812,-0.992875825,-0.987771749,-0.98860681,-0.970149629,-0.970221836,-0.973186182,-0.967529105,-0.984151646,-0.983022278,-0.975525566,-0.96540017,-0.989418483,-0.988579092
27,walking,0.276849485,-0.348475561,0.944759287,-0.979866137,0.068433197,-0.316184022,-0.085588357,-0.606860249,-0.078616351,-0.523256879,-0.238853875,-0.407355787,-0.238853875,-0.407355787,-0.230500549,-0.26613894,-0.396638754,-0.482452356,-0.562587199,-0.618718629,-0.308702374,-0.365256349,-0.345482737,-0.346610413,-0.498017935,-0.642349126,-0.327229406,-0.550392605,-0.259934013,-0.279732022,-0.519451704,-0.546888146,-0.6232882,-0.639242384
27,walking downstairs,0.297544188,0.167407531,0.931380179,-0.946975165,0.093627322,-0.003583389,-0.159826552,-0.363722908,-0.051581475,-0.493837613,0.108071383,0.121176278,0.108071383,0.121176278,-0.115421211,-0.038636742,-0.164783207,-0.30795209,-0.440546586,-0.465807534,0.082983155,0.194912717,-0.043782626,-0.052281134,-0.296628612,-0.390968436,0.149816459,-0.071212004,0.010857564,-0.113625945,-0.359113725,-0.397984196,-0.467777769,-0.502831373
27,walking upstairs,0.265770254,-0.295439547,0.868000279,-0.956433875,0.073476353,-0.468066189,-0.094034489,-0.562461005,-0.093751871,-0.695774948,-0.160589356,-0.379948786,-0.160589356,-0.379948786,-0.479067422,-0.464610567,-0.28614572,-0.501775426,-0.699895091,-0.724671165,-0.417607401,-0.253504066,-0.503113856,-0.478923373,-0.544369229,-0.574254282,-0.393928937,-0.468707735,-0.460770278,-0.473011559,-0.60766773,-0.523335975,-0.719179804,-0.751714313
28,laying,0.275913483,-0.968888296,-0.490334542,-0.970599089,0.078077064,-0.980164717,-0.017367706,-0.95516228,-0.104511627,-0.960802949,-0.95811223,-0.95457403,-0.95811223,-0.95457403,-0.978455342,-0.973312648,-0.937106921,-0.928940913,-0.978220271,-0.969773277,-0.973930868,-0.967324864,-0.980013419,-0.982205901,-0.946804235,-0.958092114,-0.961035588,-0.957564019,-0.973436249,-0.972336129,-0.944218369,-0.931675004,-0.971830582,-0.969319821
28,sitting,0.276977629,-0.983272807,0.907331309,-0.9891325,0.076867162,-0.976286679,-0.033901803,-0.979671983,-0.095393506,-0.982155663,-0.955789709,-0.947782703,-0.955789709,-0.947782703,-0.973274367,-0.970301646,-0.955175567,-0.951065984,-0.981213159,-0.978441918,-0.979820143,-0.984956709,-0.976891805,-0.977786782,-0.973724326,-0.981615141,-0.953928124,-0.952281424,-0.969178687,-0.970823336,-0.960297525,-0.953534293,-0.979465869,-0.97839537
28,standing,0.277795069,-0.977748639,0.948514848,-0.990059427,0.07531316,-0.96860456,-0.025328154,-0.884032232,-0.102248409,-0.928343398,-0.925471652,-0.917658334,-0.925471652,-0.917658334,-0.959551987,-0.954068392,-0.89424247,-0.876917546,-0.959681019,-0.95626648,-0.972519802,-0.98026749,-0.968513715,-0.971672797,-0.880426103,-0.886706768,-0.929146479,-0.923857158,-0.952727765,-0.954963155,-0.909652436,-0.878459662,-0.958758577,-0.955983425
